datetime,0to15,15to30,30to45,45to60,average,production,temperture,wind_velocity,humidity,rainfall,weather_cost,day,productivity,night/day_pay
2021-05-01 20:00:00,20,20,21,21,21,0,11.5,1.4,62,8.7,167.2,6,0.0,1.5
2021-05-01 21:00:00,22,23,26,25,24,0,11.6,1.5,61,8.7,167.2,6,0.0,1.5
2021-05-01 22:00:00,21,21,22,21,21,0,11.6,2.5,55,8.7,167.2,6,0.0,1.5
2021-05-01 23:00:00,21,21,21,21,21,0,10.9,1.6,56,8.7,167.2,6,0.0,1.5
2021-05-02 00:00:00,21,21,21,22,21,0,10.8,2.4,56,8.7,167.2,7,0.0,1.5
2021-05-02 01:00:00,25,24,21,20,23,0,10.5,2.3,58,0.0,167.2,7,0.0,1.5
2021-05-02 02:00:00,21,21,21,21,21,0,10.6,1.5,58,0.0,167.2,7,0.0,1.5
2021-05-02 03:00:00,21,21,21,21,21,0,10.8,3.2,58,0.0,167.2,7,0.0,1.5
2021-05-02 04:00:00,23,26,24,21,24,0,10.7,2.6,62,0.0,167.2,7,0.0,1.5
2021-05-02 05:00:00,21,21,21,21,21,0,9.4,2.8,75,0.0,167.2,7,0.0,1.5
2021-05-02 06:00:00,21,21,21,21,21,0,8.3,1.4,89,0.2,167.2,7,0.0,1.5
2021-05-02 07:00:00,21,25,25,23,24,0,8.9,2.7,85,0.2,167.2,7,0.0,1.5
2021-05-02 08:00:00,21,20,21,21,21,0,9.9,2.8,81,0.2,167.2,7,0.0,1.5
2021-05-02 09:00:00,21,20,21,20,21,0,10.8,3.3,76,0.2,167.2,7,0.0,1.0
2021-05-02 10:00:00,21,20,22,26,22,0,12.1,3.8,68,0.2,167.2,7,0.0,1.0
2021-05-02 11:00:00,24,21,21,21,22,0,14.9,3.2,56,0.2,167.2,7,0.0,1.0
2021-05-02 12:00:00,21,21,21,21,21,0,16.0,3.7,49,0.2,167.2,7,0.0,1.0
2021-05-02 13:00:00,21,20,20,24,21,0,16.3,2.3,47,0.2,167.2,7,0.0,1.0
2021-05-02 14:00:00,26,23,21,21,23,0,16.7,2.6,41,0.2,167.2,7,0.0,1.0
2021-05-02 15:00:00,20,20,21,21,21,0,16.8,2.7,50,0.2,167.2,7,0.0,1.0
2021-05-02 16:00:00,20,20,20,20,20,0,16.5,1.4,47,0.2,167.2,7,0.0,1.0
2021-05-02 17:00:00,22,25,25,21,23,0,16.4,2.0,51,0.2,167.2,7,0.0,1.0
2021-05-02 18:00:00,20,21,20,20,20,0,15.2,2.3,49,0.2,167.2,7,0.0,1.5
2021-05-02 19:00:00,20,20,20,21,20,0,14.0,1.2,60,0.2,167.2,7,0.0,1.5
2021-05-02 20:00:00,20,21,25,26,23,0,12.8,1.0,69,0.2,167.2,7,0.0,1.5
2021-05-02 21:00:00,22,21,22,21,22,0,11.1,0.8,77,0.2,167.2,7,0.0,1.5
2021-05-02 22:00:00,21,21,21,21,21,0,10.5,0.5,82,0.2,167.2,7,0.0,1.5
2021-05-02 23:00:00,21,21,21,25,22,0,11.3,0.7,84,0.2,167.2,7,0.0,1.5
2021-05-03 00:00:00,26,23,21,21,23,0,10.8,2.1,82,0.2,167.2,1,0.0,1.5
2021-05-03 01:00:00,21,21,21,21,21,0,9.5,1.1,88,0.0,167.2,1,0.0,1.5
2021-05-03 02:00:00,21,21,21,21,21,0,8.7,0.9,87,0.0,167.2,1,0.0,1.5
2021-05-03 03:00:00,24,26,22,21,23,0,8.7,0.7,94,0.0,167.2,1,0.0,1.5
2021-05-03 04:00:00,21,21,21,21,21,0,8.3,0.6,93,0.0,167.2,1,0.0,1.5
2021-05-03 05:00:00,21,21,21,21,21,0,8.0,1.8,90,0.0,167.2,1,0.0,1.5
2021-05-03 06:00:00,23,25,24,21,23,0,7.6,0.9,94,0.0,167.2,1,0.0,1.5
2021-05-03 07:00:00,22,40,76,97,59,0,9.6,2.0,86,0.0,167.2,1,0.0,1.5
2021-05-03 08:00:00,153,184,183,179,175,784,13.3,0.7,72,0.0,167.2,1,1.121602289,1.5
2021-05-03 09:00:00,181,178,164,157,170,1137,15.0,1.1,63,0.0,167.2,1,1.672058824,1.0
2021-05-03 10:00:00,125,141,164,164,149,65,18.5,1.7,44,0.0,167.2,1,0.109427609,1.0
2021-05-03 11:00:00,173,170,173,179,174,1572,19.8,2.9,34,0.0,167.2,1,2.261870504,1.0
2021-05-03 12:00:00,105,93,93,134,106,680,20.5,3.1,28,0.0,167.2,1,1.6,1.0
2021-05-03 13:00:00,177,177,182,179,179,505,21.1,3.7,27,0.0,167.2,1,0.706293706,1.0
2021-05-03 14:00:00,170,168,164,167,167,2280,22.6,2.9,28,0.0,167.2,1,3.408071749,1.0
2021-05-03 15:00:00,125,165,160,167,154,1826,22.1,3.8,29,0.0,167.2,1,2.959481361,1.0
2021-05-03 16:00:00,162,145,146,136,147,1667,22.2,3.1,32,0.0,167.2,1,2.830220713,1.0
2021-05-03 17:00:00,98,99,131,146,119,1310,21.3,3.1,37,0.0,167.2,1,2.76371308,1.0
2021-05-03 18:00:00,128,130,138,141,134,434,19.8,4.3,38,0.0,167.2,1,0.808193669,1.5
2021-05-03 19:00:00,133,130,119,106,122,1700,18.4,4.0,45,0.0,167.2,1,3.483606557,1.5
2021-05-03 20:00:00,108,101,117,113,110,148,17.0,4.1,51,0.0,167.2,1,0.337129841,1.5
2021-05-03 21:00:00,100,105,102,110,104,25,16.2,1.0,55,0.0,167.2,1,0.059952038,1.5
2021-05-03 22:00:00,92,110,106,110,105,337,15.3,2.4,61,0.0,167.2,1,0.806220096,1.5
2021-05-03 23:00:00,103,114,104,73,99,136,14.1,1.3,71,0.0,167.2,1,0.345177665,1.5
2021-05-04 00:00:00,68,63,65,64,65,414,14.4,1.9,70,0.0,167.2,2,1.592307692,1.5
2021-05-04 01:00:00,97,106,117,113,108,20,13.6,1.2,74,0.0,167.2,2,0.046189376,1.5
2021-05-04 02:00:00,120,117,116,112,116,59,14.1,2.2,70,0.0,167.2,2,0.12688172,1.5
2021-05-04 03:00:00,90,108,104,113,104,344,13.9,1.8,69,0.0,167.2,2,0.828915663,1.5
2021-05-04 04:00:00,101,98,108,97,101,22,12.9,0.7,69,0.0,167.2,2,0.054455446,1.5
2021-05-04 05:00:00,79,76,90,94,85,318,15.1,2.8,66,0.0,167.2,2,0.938053097,1.5
2021-05-04 06:00:00,109,110,112,111,111,28,14.8,1.7,75,0.0,167.2,2,0.063348416,1.5
2021-05-04 07:00:00,108,115,142,139,126,1140,16.0,2.7,73,0.0,167.2,2,2.261904762,1.5
2021-05-04 08:00:00,162,181,167,175,171,473,17.3,2.4,71,0.0,167.2,2,0.690510949,1.5
2021-05-04 09:00:00,169,155,177,172,168,2501,18.7,4.5,69,0.0,167.2,2,3.716196137,1.0
2021-05-04 10:00:00,129,170,169,174,161,701,19.5,4.9,67,0.0,167.2,2,1.091900312,1.0
2021-05-04 11:00:00,178,169,170,173,173,941,19.3,4.9,70,0.0,167.2,2,1.363768116,1.0
2021-05-04 12:00:00,105,89,91,129,104,132,20.1,4.3,67,0.0,167.2,2,0.31884058,1.0
2021-05-04 13:00:00,170,166,165,160,165,1749,20.0,4.2,70,0.0,167.2,2,2.645990923,1.0
2021-05-04 14:00:00,161,163,161,180,166,658,19.5,3.9,74,0.0,167.2,2,0.989473684,1.0
2021-05-04 15:00:00,133,173,177,153,159,1093,19.3,3.1,78,0.0,167.2,2,1.718553459,1.0
2021-05-04 16:00:00,161,164,162,157,161,716,18.1,3.6,86,0.1,167.2,2,1.111801242,1.0
2021-05-04 17:00:00,110,90,139,153,123,547,17.6,3.6,94,0.5,167.2,2,1.111788618,1.0
2021-05-04 18:00:00,150,169,169,162,163,632,17.7,3.9,94,0.9,167.2,2,0.972307692,1.5
2021-05-04 19:00:00,159,164,172,138,158,3300,17.4,3.3,95,1.1,167.2,2,5.213270142,1.5
2021-05-04 20:00:00,122,125,118,129,124,147,17.7,4.6,92,1.2,167.2,2,0.29757085,1.5
2021-05-04 21:00:00,125,134,122,117,125,46,16.9,4.2,98,2.2,167.2,2,0.092369478,1.5
2021-05-04 22:00:00,98,100,115,105,105,1,15.9,2.9,98,4.0,167.2,2,0.002392344,1.5
2021-05-04 23:00:00,106,103,98,73,95,374,16.0,3.0,98,10.4,167.2,2,0.984210526,1.5
2021-05-05 00:00:00,66,64,63,67,65,103,16.4,2.2,98,15.2,167.2,3,0.396153846,1.5
2021-05-05 01:00:00,102,103,105,111,105,4,17.1,5.2,98,3.0,167.2,3,0.009501188,1.5
2021-05-05 02:00:00,109,114,115,102,110,363,17.8,3.1,98,3.4,167.2,3,0.825,1.5
2021-05-05 03:00:00,86,110,110,105,103,41,18.0,2.7,98,3.5,167.2,3,0.099756691,1.5
2021-05-05 04:00:00,120,114,113,100,112,312,18.1,2.6,98,3.5,167.2,3,0.697986577,1.5
2021-05-05 05:00:00,80,79,97,97,88,63,17.6,1.4,98,3.5,167.2,3,0.178470255,1.5
2021-05-05 06:00:00,100,109,106,97,103,233,16.3,1.7,79,3.5,167.2,3,0.565533981,1.5
2021-05-05 07:00:00,92,86,45,28,63,1071,15.5,2.7,68,3.5,167.2,3,4.266932271,1.5
2021-05-05 08:00:00,20,21,21,21,21,0,15.7,2.8,64,3.5,167.2,3,0.0,1.5
2021-05-05 09:00:00,21,21,21,21,21,0,17.4,3.0,55,3.5,167.2,3,0.0,1.0
2021-05-05 10:00:00,21,22,25,24,23,0,19.3,3.7,35,3.5,167.2,3,0.0,1.0
2021-05-05 11:00:00,21,21,21,22,21,0,21.7,3.4,27,3.5,167.2,3,0.0,1.0
2021-05-05 12:00:00,21,20,20,20,20,0,22.8,4.0,22,3.5,167.2,3,0.0,1.0
2021-05-05 13:00:00,21,22,26,25,24,0,23.3,4.2,22,3.5,167.2,3,0.0,1.0
2021-05-05 14:00:00,21,21,21,21,21,0,23.7,4.3,17,3.5,167.2,3,0.0,1.0
2021-05-05 15:00:00,21,21,21,21,21,0,23.6,2.4,20,3.5,167.2,3,0.0,1.0
2021-05-05 16:00:00,21,21,22,26,23,0,23.4,2.9,16,3.5,167.2,3,0.0,1.0
2021-05-05 17:00:00,25,21,21,21,22,0,22.6,3.2,18,3.5,167.2,3,0.0,1.0
2021-05-05 18:00:00,21,21,21,21,21,0,21.4,2.3,20,3.5,167.2,3,0.0,1.5
2021-05-05 19:00:00,21,21,21,21,21,0,20.1,2.3,27,3.5,167.2,3,0.0,1.5
2021-05-05 20:00:00,24,26,22,22,24,0,19.0,1.5,29,3.5,167.2,3,0.0,1.5
2021-05-05 21:00:00,21,22,21,21,21,0,17.2,2.2,35,3.5,167.2,3,0.0,1.5
2021-05-05 22:00:00,22,22,22,21,22,0,16.9,3.3,32,3.5,167.2,3,0.0,1.5
2021-05-05 23:00:00,21,25,26,22,24,0,14.3,1.3,41,3.5,167.2,3,0.0,1.5
2021-05-06 00:00:00,21,21,21,21,21,0,13.2,1.3,41,3.5,167.2,4,0.0,1.5
2021-05-06 01:00:00,21,21,21,21,21,0,13.0,1.4,35,0.0,167.2,4,0.0,1.5
2021-05-06 02:00:00,21,21,23,26,23,0,12.6,2.0,40,0.0,167.2,4,0.0,1.5
2021-05-06 03:00:00,24,21,21,21,22,0,11.9,2.3,42,0.0,167.2,4,0.0,1.5
2021-05-06 04:00:00,21,21,21,21,21,0,10.5,1.5,45,0.0,167.2,4,0.0,1.5
2021-05-06 05:00:00,21,21,21,25,22,0,9.8,1.1,47,0.0,167.2,4,0.0,1.5
2021-05-06 06:00:00,26,23,21,21,23,0,9.8,0.1,49,0.0,167.2,4,0.0,1.5
2021-05-06 07:00:00,21,39,67,95,56,0,12.2,0.4,54,0.0,167.2,4,0.0,1.5
2021-05-06 08:00:00,160,191,190,199,185,424,14.6,1.3,31,0.0,167.2,4,0.572972973,1.5
2021-05-06 09:00:00,185,187,186,187,186,1929,17.3,1.3,31,0.0,167.2,4,2.589261745,1.0
2021-05-06 10:00:00,144,172,165,177,165,1556,19.2,3.0,30,0.0,167.2,4,2.364741641,1.0
2021-05-06 11:00:00,164,173,179,169,171,2460,20.9,1.8,30,0.0,167.2,4,3.591240876,1.0
2021-05-06 12:00:00,108,87,86,123,101,4,22.3,2.1,34,0.0,167.2,4,0.00990099,1.0
2021-05-06 13:00:00,173,170,163,159,166,2044,21.9,2.3,34,0.0,167.2,4,3.073684211,1.0
2021-05-06 14:00:00,154,167,164,156,160,801,21.7,2.1,34,0.0,167.2,4,1.249609984,1.0
2021-05-06 15:00:00,126,156,163,173,155,4734,20.0,2.1,41,0.0,167.2,4,7.660194175,1.0
2021-05-06 16:00:00,149,160,163,163,159,2564,21.1,2.0,37,0.0,167.2,4,4.037795276,1.0
2021-05-06 17:00:00,107,95,142,155,125,601,21.0,2.9,34,0.0,167.2,4,1.204408818,1.0
2021-05-06 18:00:00,140,127,123,111,125,1600,20.4,3.7,33,0.0,167.2,4,3.193612774,1.5
2021-05-06 19:00:00,124,112,108,117,115,2689,19.7,4.0,34,0.0,167.2,4,5.8329718,1.5
2021-05-06 20:00:00,120,123,138,130,128,180,19.2,3.1,33,0.0,167.2,4,0.352250489,1.5
2021-05-06 21:00:00,128,122,115,117,121,4,17.0,0.2,42,0.0,167.2,4,0.008298755,1.5
2021-05-06 22:00:00,104,120,116,114,114,26,17.1,0.5,36,0.0,167.2,4,0.057268722,1.5
2021-05-06 23:00:00,99,118,109,78,101,32,17.3,1.3,37,0.0,167.2,4,0.079207921,1.5
2021-05-07 00:00:00,72,69,63,62,67,434,15.9,0.0,46,0.0,167.2,5,1.631578947,1.5
2021-05-07 01:00:00,93,100,109,112,104,8,15.4,0.3,53,0.0,167.2,5,0.019323671,1.5
2021-05-07 02:00:00,106,100,102,98,102,182,16.7,2.3,46,0.0,167.2,5,0.448275862,1.5
2021-05-07 03:00:00,97,108,113,101,105,116,15.9,2.0,33,0.0,167.2,5,0.276849642,1.5
2021-05-07 04:00:00,96,96,102,99,98,196,15.2,1.5,40,0.0,167.2,5,0.498727735,1.5
2021-05-07 05:00:00,81,72,95,109,89,0,16.0,2.1,32,0.0,167.2,5,0.0,1.5
2021-05-07 06:00:00,115,111,105,97,107,86,15.6,2.1,35,0.0,167.2,5,0.200934579,1.5
2021-05-07 07:00:00,101,110,134,127,118,1465,16.1,3.5,44,0.0,167.2,5,3.103813559,1.5
2021-05-07 08:00:00,153,172,180,181,172,321,17.6,3.5,52,0.0,167.2,5,0.467930029,1.5
2021-05-07 09:00:00,172,174,163,171,170,755,18.8,4.5,57,0.0,167.2,5,1.110294118,1.0
2021-05-07 10:00:00,127,166,166,174,158,1314,21.0,3.8,54,0.0,167.2,5,2.075829384,1.0
2021-05-07 11:00:00,167,161,167,159,164,2392,22.9,3.5,50,0.0,167.2,5,3.657492355,1.0
2021-05-07 12:00:00,103,94,95,130,106,580,22.9,5.4,51,0.0,167.2,5,1.374407583,1.0
2021-05-07 13:00:00,174,164,172,159,167,1477,23.4,5.7,52,0.0,167.2,5,2.207772795,1.0
2021-05-07 14:00:00,149,152,158,153,153,1029,22.7,4.9,56,0.0,167.2,5,1.681372549,1.0
2021-05-07 15:00:00,107,134,144,146,133,1328,23.2,5.4,57,0.0,167.2,5,2.50094162,1.0
2021-05-07 16:00:00,137,153,138,151,145,800,23.2,4.4,60,0.0,167.2,5,1.381692573,1.0
2021-05-07 17:00:00,111,104,140,124,120,2023,21.9,4.4,65,0.0,167.2,5,4.223382046,1.0
2021-05-07 18:00:00,110,107,105,111,108,68,20.7,3.2,74,0.0,167.2,5,0.15704388,1.5
2021-05-07 19:00:00,106,102,97,93,100,772,20.1,1.8,77,0.0,167.2,5,1.939698492,1.5
2021-05-07 20:00:00,102,99,110,102,103,8,19.4,2.7,78,0.0,167.2,5,0.01937046,1.5
2021-05-07 21:00:00,107,99,102,100,102,106,18.6,3.2,41,0.0,167.2,5,0.259803922,1.5
2021-05-07 22:00:00,91,107,101,102,100,18,17.7,2.4,35,0.0,167.2,5,0.044887781,1.5
2021-05-07 23:00:00,101,93,86,60,85,163,15.9,2.2,42,0.0,167.2,5,0.479411765,1.5
2021-05-08 00:00:00,60,60,63,60,61,118,15.1,2.4,41,0.0,167.2,6,0.485596708,1.5
2021-05-08 01:00:00,95,97,108,115,104,56,14.0,2.0,44,0.0,167.2,6,0.134939759,1.5
2021-05-08 02:00:00,105,104,94,110,103,57,12.9,2.3,46,0.0,167.2,6,0.138014528,1.5
2021-05-08 03:00:00,92,111,108,100,103,10,11.7,1.2,47,0.0,167.2,6,0.0243309,1.5
2021-05-08 04:00:00,114,110,106,95,106,66,11.6,2.7,47,0.0,167.2,6,0.155294118,1.5
2021-05-08 05:00:00,78,75,96,99,87,150,9.1,2.0,63,0.0,167.2,6,0.431034483,1.5
2021-05-08 06:00:00,114,108,102,90,104,1976,10.6,1.2,52,0.0,167.2,6,4.77294686,1.5
2021-05-08 07:00:00,88,79,50,33,63,415,12.5,1.0,48,0.0,167.2,6,1.66,1.5
2021-05-08 08:00:00,22,26,27,22,24,0,14.7,1.5,43,0.0,167.2,6,0.0,1.5
2021-05-08 09:00:00,23,22,22,22,22,0,17.2,1.4,40,0.0,167.2,6,0.0,1.0
2021-05-08 10:00:00,22,22,22,22,22,0,19.9,1.6,34,0.0,167.2,6,0.0,1.0
2021-05-08 11:00:00,22,25,27,26,25,0,21.5,2.1,35,0.0,167.2,6,0.0,1.0
2021-05-08 12:00:00,22,23,23,22,23,0,23.5,2.4,25,0.0,167.2,6,0.0,1.0
2021-05-08 13:00:00,22,22,22,22,22,0,23.8,4.3,20,0.0,167.2,6,0.0,1.0
2021-05-08 14:00:00,22,22,23,26,23,0,23.1,4.3,26,0.0,167.2,6,0.0,1.0
2021-05-08 15:00:00,27,23,22,22,24,0,23.6,4.6,26,0.0,167.2,6,0.0,1.0
2021-05-08 16:00:00,22,22,23,23,23,0,23.3,4.5,26,0.0,167.2,6,0.0,1.0
2021-05-08 17:00:00,23,22,22,22,22,0,22.7,4.8,28,0.0,167.2,6,0.0,1.0
2021-05-08 18:00:00,25,27,22,22,24,0,21.6,4.1,35,0.0,167.2,6,0.0,1.5
2021-05-08 19:00:00,22,22,22,22,22,0,20.2,2.8,43,0.0,167.2,6,0.0,1.5
2021-05-08 20:00:00,22,22,22,22,22,0,19.1,2.6,47,0.0,167.2,6,0.0,1.5
2021-05-08 21:00:00,25,28,24,23,25,0,18.8,2.3,51,0.0,167.2,6,0.0,1.5
2021-05-08 22:00:00,23,23,22,23,23,0,18.4,0.8,52,0.0,167.2,6,0.0,1.5
2021-05-08 23:00:00,22,22,23,23,23,0,17.7,1.7,56,0.0,167.2,6,0.0,1.5
2021-05-09 00:00:00,23,22,22,23,23,0,18.1,2.3,55,0.0,167.2,7,0.0,1.5
2021-05-09 01:00:00,22,23,23,23,23,0,17.1,0.9,58,0.0,167.2,7,0.0,1.5
2021-05-09 02:00:00,23,22,27,27,25,0,17.0,1.6,58,0.0,167.2,7,0.0,1.5
2021-05-09 03:00:00,23,22,23,22,23,0,15.8,2.0,49,0.0,167.2,7,0.0,1.5
2021-05-09 04:00:00,23,22,23,23,23,0,14.4,1.9,48,0.0,167.2,7,0.0,1.5
2021-05-09 05:00:00,22,23,23,26,24,0,13.5,2.1,51,0.0,167.2,7,0.0,1.5
2021-05-09 06:00:00,27,24,23,22,24,0,13.6,2.5,49,0.0,167.2,7,0.0,1.5
2021-05-09 07:00:00,26,34,63,131,64,0,14.8,2.2,46,0.0,167.2,7,0.0,1.5
2021-05-09 08:00:00,160,180,182,184,177,0,17.1,1.4,43,0.0,167.2,7,0.0,1.5
2021-05-09 09:00:00,164,163,156,149,158,0,18.2,2.7,34,0.0,167.2,7,0.0,1.0
2021-05-09 10:00:00,128,169,163,168,157,0,19.6,1.9,29,0.0,167.2,7,0.0,1.0
2021-05-09 11:00:00,173,157,172,153,164,0,20.6,3.3,22,0.0,167.2,7,0.0,1.0
2021-05-09 12:00:00,110,91,96,126,106,0,21.5,3.7,21,0.0,167.2,7,0.0,1.0
2021-05-09 13:00:00,155,158,158,159,158,0,22.7,3.2,19,0.0,167.2,7,0.0,1.0
2021-05-09 14:00:00,149,152,163,153,154,0,23.5,1.8,18,0.0,167.2,7,0.0,1.0
2021-05-09 15:00:00,125,144,151,145,141,0,24.2,2.0,18,0.0,167.2,7,0.0,1.0
2021-05-09 16:00:00,147,151,155,157,153,0,24.2,2.9,18,0.0,167.2,7,0.0,1.0
2021-05-09 17:00:00,110,102,153,146,128,0,23.9,3.1,19,0.0,167.2,7,0.0,1.0
2021-05-09 18:00:00,153,165,158,160,159,0,23.3,2.3,21,0.0,167.2,7,0.0,1.5
2021-05-09 19:00:00,155,147,147,117,142,0,21.5,1.4,23,0.0,167.2,7,0.0,1.5
2021-05-09 20:00:00,111,114,103,114,111,0,19.8,1.5,25,0.0,167.2,7,0.0,1.5
2021-05-09 21:00:00,121,121,120,117,120,0,18.7,1.7,28,0.0,167.2,7,0.0,1.5
2021-05-09 22:00:00,92,117,118,122,112,0,18.0,2.5,31,0.0,167.2,7,0.0,1.5
2021-05-09 23:00:00,110,105,104,84,101,0,17.2,2.2,31,0.0,167.2,7,0.0,1.5
2021-05-10 00:00:00,23,22,22,23,23,0,16.0,1.6,33,0.0,167.2,1,0.0,1.5
2021-05-10 01:00:00,22,23,23,23,23,0,15.3,0.8,35,0.0,167.2,1,0.0,1.5
2021-05-10 02:00:00,23,22,27,27,25,0,15.2,2.1,39,0.0,167.2,1,0.0,1.5
2021-05-10 03:00:00,23,22,23,22,23,0,16.4,2.5,34,0.0,167.2,1,0.0,1.5
2021-05-10 04:00:00,23,22,23,23,23,0,15.1,1.6,39,0.0,167.2,1,0.0,1.5
2021-05-10 05:00:00,22,23,23,26,24,0,14.0,1.4,46,0.0,167.2,1,0.0,1.5
2021-05-10 06:00:00,27,24,23,22,24,0,15.3,2.1,38,0.0,167.2,1,0.0,1.5
2021-05-10 07:00:00,26,34,63,131,64,0,14.4,2.2,47,0.0,167.2,1,0.0,1.5
2021-05-10 08:00:00,160,180,182,184,177,837,13.9,1.8,56,0.0,167.2,1,1.185552408,1.5
2021-05-10 09:00:00,164,163,156,149,158,998,14.7,1.7,54,0.0,167.2,1,1.579113924,1.0
2021-05-10 10:00:00,128,169,163,168,157,628,15.2,1.3,52,0.0,167.2,1,1.0,1.0
2021-05-10 11:00:00,173,157,172,153,164,1491,14.8,2.8,58,0.2,167.2,1,2.276335878,1.0
2021-05-10 12:00:00,110,91,96,126,106,30,16.4,2.6,54,0.2,167.2,1,0.070921986,1.0
2021-05-10 13:00:00,155,158,158,159,158,919,16.9,2.4,50,0.2,167.2,1,1.458730159,1.0
2021-05-10 14:00:00,149,152,163,153,154,1816,17.5,3.3,55,0.2,167.2,1,2.943273906,1.0
2021-05-10 15:00:00,125,144,151,145,141,998,17.2,2.2,58,0.2,167.2,1,1.766371681,1.0
2021-05-10 16:00:00,147,151,155,157,153,4518,16.8,1.2,61,0.2,167.2,1,7.406557377,1.0
2021-05-10 17:00:00,110,102,153,146,128,274,15.7,1.6,71,0.2,167.2,1,0.536203523,1.0
2021-05-10 18:00:00,153,165,158,160,159,941,16.0,1.4,74,0.2,167.2,1,1.479559748,1.5
2021-05-10 19:00:00,155,147,147,117,142,2791,14.6,1.5,81,0.2,167.2,1,4.931095406,1.5
2021-05-10 20:00:00,111,114,103,114,111,94,13.6,1.0,86,0.2,167.2,1,0.212669683,1.5
2021-05-10 21:00:00,121,121,120,117,120,54,13.0,1.7,91,0.2,167.2,1,0.112734864,1.5
2021-05-10 22:00:00,92,117,118,122,112,97,13.4,0.5,91,0.2,167.2,1,0.216035635,1.5
2021-05-10 23:00:00,110,105,104,84,101,160,13.5,1.4,88,0.2,167.2,1,0.397022333,1.5
2021-05-11 00:00:00,68,64,64,61,64,27,13.7,1.3,86,0.2,167.2,2,0.105058366,1.5
2021-05-11 01:00:00,90,86,105,110,98,48,13.5,1.3,87,0.0,167.2,2,0.122762148,1.5
2021-05-11 02:00:00,100,105,104,108,104,487,13.5,1.2,89,0.0,167.2,2,1.167865707,1.5
2021-05-11 03:00:00,96,103,99,105,101,119,13.5,0.6,90,0.0,167.2,2,0.29528536,1.5
2021-05-11 04:00:00,106,99,103,113,105,82,13.4,0.9,91,0.0,167.2,2,0.194774347,1.5
2021-05-11 05:00:00,94,82,101,111,97,0,13.4,1.0,90,0.0,167.2,2,0.0,1.5
2021-05-11 06:00:00,117,114,103,93,107,188,13.7,0.6,88,0.0,167.2,2,0.44028103,1.5
2021-05-11 07:00:00,106,112,136,140,124,2165,14.3,0.3,85,0.0,167.2,2,4.382591093,1.5
2021-05-11 08:00:00,157,175,177,175,171,637,14.8,0.8,83,0.0,167.2,2,0.93128655,1.5
2021-05-11 09:00:00,171,171,174,177,173,1542,14.9,1.0,82,0.0,167.2,2,2.225108225,1.0
2021-05-11 10:00:00,130,168,171,169,160,1472,15.2,1.6,73,0.0,167.2,2,2.307210031,1.0
2021-05-11 11:00:00,171,170,173,163,169,1484,16.4,2.2,70,0.0,167.2,2,2.192023634,1.0
2021-05-11 12:00:00,102,82,87,129,100,0,16.6,3.6,64,0.0,167.2,2,0.0,1.0
2021-05-11 13:00:00,185,168,175,174,176,2483,18.0,2.6,54,0.0,167.2,2,3.537037037,1.0
2021-05-11 14:00:00,166,153,157,144,155,3081,17.7,3.2,46,0.0,167.2,2,4.969354839,1.0
2021-05-11 15:00:00,130,148,163,161,151,807,17.1,2.5,50,0.0,167.2,2,1.340531561,1.0
2021-05-11 16:00:00,142,141,151,143,144,1509,17.0,1.6,47,0.0,167.2,2,2.6152513,1.0
2021-05-11 17:00:00,105,91,132,144,118,458,16.6,2.4,50,0.0,167.2,2,0.970338983,1.0
2021-05-11 18:00:00,141,134,136,141,138,1720,16.2,3.1,57,0.0,167.2,2,3.115942029,1.5
2021-05-11 19:00:00,138,133,125,133,132,3308,15.6,2.9,63,0.0,167.2,2,6.253308129,1.5
2021-05-11 20:00:00,128,131,127,124,128,44,15.6,2.3,61,0.0,167.2,2,0.08627451,1.5
2021-05-11 21:00:00,122,127,131,121,125,382,15.3,2.5,65,0.0,167.2,2,0.76247505,1.5
2021-05-11 22:00:00,94,112,109,112,107,40,15.0,2.6,73,0.0,167.2,2,0.093676815,1.5
2021-05-11 23:00:00,121,121,104,83,107,5,15.0,3.1,75,0.0,167.2,2,0.011655012,1.5
2021-05-12 00:00:00,75,67,63,61,67,0,14.8,3.4,76,0.0,167.2,3,0.0,1.5
2021-05-12 01:00:00,92,104,104,93,98,533,14.7,3.1,76,0.0,167.2,3,1.356234097,1.5
2021-05-12 02:00:00,110,112,113,106,110,226,14.7,3.4,75,0.0,167.2,3,0.512471655,1.5
2021-05-12 03:00:00,76,102,109,98,96,93,15.1,2.7,70,0.0,167.2,3,0.241558442,1.5
2021-05-12 04:00:00,107,111,104,106,107,300,15.0,2.9,72,0.0,167.2,3,0.700934579,1.5
2021-05-12 05:00:00,82,77,103,107,92,25,14.9,2.8,75,0.0,167.2,3,0.067750678,1.5
2021-05-12 06:00:00,103,102,110,102,104,560,14.9,3.5,79,0.0,167.2,3,1.342925659,1.5
2021-05-12 07:00:00,106,109,147,141,126,1735,15.3,3.0,79,0.0,167.2,3,3.449304175,1.5
2021-05-12 08:00:00,148,177,178,173,169,691,15.9,3.2,76,0.0,167.2,3,1.022189349,1.5
2021-05-12 09:00:00,159,159,165,158,160,716,16.2,2.6,72,0.0,167.2,3,1.11700468,1.0
2021-05-12 10:00:00,122,145,163,166,149,941,16.3,3.0,70,0.0,167.2,3,1.57885906,1.0
2021-05-12 11:00:00,160,183,163,164,168,952,17.0,2.6,67,0.0,167.2,3,1.420895522,1.0
